Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm),dV/dt(V/s),dI/dt(A/s)
12255,"1050239,493372","05-20-2018 19:44:30,929","4080,0026",14,100,"1,50002098083496","4,0578670501709","1,69988346099854","0,00002008336","6,38217973709106","0,00004011397",,,"8,96453857421875E-05",
12256,"1050359,491772","05-20-2018 19:46:30,927","4200,001",14,100,"1,50005149841309","4,07493209838867","1,74988055229187","0,00002008336","6,58548259735107","0,00004011397",,,"0,000174522399902344",
12257,"1050479,493072","05-20-2018 19:48:30,928","4320,0023",14,100,"1,50004196166992","4,0933895111084","1,79987907409668","0,00002008336","6,78967714309692","0,00004011397",,,"0,000133514404296875",
12258,"1050599,494672","05-20-2018 19:50:30,930","4440,0039",14,100,"1,50005149841309","4,11316299438477","1,8498762845993","0,00002008336","6,99482345581055","0,00004011397",,,"0,000208854675292969",
12259,"1050719,491672","05-20-2018 19:52:30,927","4560,0009",14,100,"1,50002861022949","4,13389778137207","1,89987409114838","0,00002008336","7,20098781585693","0,00004011397",,,"0,000193595886230469",
12260,"1050839,491472","05-20-2018 19:54:30,927","4680,0007",14,100,"1,50002098083496","4,15466690063477","1,94987404346466","0,00002008336","7,40820217132568","0,00004011397",,,"0,000189781188964844",
12261,"1050959,493772","05-20-2018 19:56:30,929","4800,003",14,100,"1,50003242492676","4,17451953887939","1,999871134758","0,00002008336","7,61642646789551","0,00004011397",,,"0,000171661376953125",
12262,"1051079,494672","05-20-2018 19:58:30,930","4920,0039",14,100,"1,50001907348633","4,19198894500732","2,04987049102783","0,00002008336","7,825599193573","0,00004011397",,,"0,000125885009765625",
12263,"1051146,639972","05-20-2018 19:59:38,075","4987,1492",14,100,"1,50004768371582","4,19998741149902","2,07784652709961","0,00002008336","7,94298934936523","0,00004011397",,,"7,14873974294456E-05",
12264,"1051266,6507","05-20-2018 20:01:38,099","120,0015",15,100,"1,37187385559082","4,20032691955566","2,12554931640625","0,00002008336","8,14335918426514","0,00004011397",,,"-2,57492065429688E-05",
12265,"1051386,6518","05-20-2018 20:03:38,100","240,0026",15,100,"1,28412246704102","4,20037174224854","2,16975855827332","0,00002008336","8,32905292510986","0,00004011397",,,"8,392333984375E-05",
12266,"1051506,6521","05-20-2018 20:05:38,100","360,0029",15,100,"1,20464706420898","4,20035552978516","2,21122360229492","0,00002008336","8,5032205581665","0,00004011397",,,"-9,5367431640625E-07",
12267,"1051626,6516","05-20-2018 20:07:38,100","480,0024",15,100,"1,1260929107666","4,20032691955566","2,25007224082947","0,00002008336","8,6663990020752","0,00004011397",,,"-3,52859497070313E-05",
12268,"1051746,6521","05-20-2018 20:09:38,100","600,0029",15,100,"1,0446720123291","4,20032501220703","2,28625726699829","0,00002008336","8,81838798522949","0,00004011397",,,"-3,4332275390625E-05",
12269,"1051866,6522","05-20-2018 20:11:38,100","720,003",15,100,"0,958686828613281","4,20033931732178","2,31965923309326","0,00002008336","8,9586877822876","0,00004011397",,,"2,6702880859375E-05",
12270,"1051986,6496","05-20-2018 20:13:38,098","840,0004",15,100,"0,869682312011719","4,20035648345947","2,35013937950134","0,00002008336","9,08671569824219","0,00004011397",,,"1,62124633789063E-05",
12271,"1052106,6514","05-20-2018 20:15:38,099","960,0022",15,100,"0,777898788452148","4,20036888122559","2,37759470939636","0,00002008336","9,20203685760498","0,00004011397",,,"-6,67572021484375E-06",
12272,"1052226,6516","05-20-2018 20:17:38,100","1080,0024",15,100,"0,686054229736328","4,20035362243652","2,40197825431824","0,00002008336","9,30445766448975","0,00004011397",,,"1,1444091796875E-05",
12273,"1052346,6521","05-20-2018 20:19:38,100","1200,0029",15,100,"0,596359252929688","4,20034122467041","2,42333626747131","0,00002008336","9,39416790008545","0,00004011397",,,"1,62124633789063E-05",
12274,"1052466,6528","05-20-2018 20:21:38,101","1320,0036",15,100,"0,512815475463867","4,20034122467041","2,4417998790741","0,00002008336","9,47172164916992","0,00004011397",,,"-4,29153442382813E-05",
12275,"1052586,6525","05-20-2018 20:23:38,101","1440,0033",15,100,"0,436561584472656","4,20032787322998","2,45759749412537","0,00002008336","9,53807735443115","0,00004011397",,,"-2,86102294921875E-05",
12276,"1052706,6516","05-20-2018 20:25:38,100","1560,0024",15,100,"0,369264602661133","4,20033645629883","2,47100114822388","0,00002008336","9,59437656402588","0,00004011397",,,"-2,47955322265625E-05",
12277,"1052826,6519","05-20-2018 20:27:38,100","1680,0027",15,100,"0,310997009277344","4,20033073425293","2,4823112487793","0,00002008336","9,64188385009766","0,00004011397",,,"1,23977661132813E-05",
12278,"1052946,6495","05-20-2018 20:29:38,098","1800,0003",15,100,"0,261346817016602","4,2003059387207","2,49182438850403","0,00002008336","9,68184089660645","0,00004011397",,,"-0,000102996826171875",
12279,"1052946,6523","05-20-2018 20:29:38,100","1800,0031",15,100,"0,261344909667969","4,2003173828125","2,49182438850403","0,00002008336","9,68184089660645","0,00004011397",,,"-0,000102996568070009",
12280,"1053546,728112","05-20-2018 20:39:38,158","600,0016",16,100,0,"4,16433906555176","2,49182438850403","0,00002008336","9,68184089660645","0,00004011397",,,"-4,76837158203125E-05",
12281,"1053546,730212","05-20-2018 20:39:38,160","600,0037",16,100,0,"4,16433906555176","2,49182438850403","0,00002008336","9,68184089660645","0,00004011397",,,"-4,76861172285044E-05",
12282,"1053666,906","05-20-2018 20:41:38,250","120,0007",17,100,"-3,00004577636719","3,88010406494141","2,49182438850403","0,1000089","9,68184089660645","0,3899479",,,"-0,000185012817382813",
12283,"1053786,9091","05-20-2018 20:43:38,254","240,0038",17,100,"-2,99999332427979","3,86251735687256","2,49182438850403","0,200001","9,68184089660645","0,777002",,,"-0,000120162963867188",
12284,"1053906,9089","05-20-2018 20:45:38,253","360,0036",17,100,"-2,99997806549072","3,84492969512939","2,49182438850403","0,2999915","9,68184089660645","1,162375",,,"-0,000139236450195313",
12285,"1054026,9078","05-20-2018 20:47:38,252","480,0025",17,100,"-2,99994850158691","3,82076168060303","2,49182438850403","0,3999862","9,68184089660645","1,545708",,,"-0,000171661376953125",
12286,"1054146,9061","05-20-2018 20:49:38,250","600,0008",17,100,"-2,99993991851807","3,78854846954346","2,49182438850403","0,499977","9,68184089660645","1,926194",,,"-0,000322341918945313",
12287,"1054266,9058","05-20-2018 20:51:38,250","720,0005",17,100,"-2,99992179870605","3,75198078155518","2,49182438850403","0,5999694","9,68184089660645","2,303202",,,"-0,000268936157226563",
12288,"1054386,9066","05-20-2018 20:53:38,251","840,0013",17,100,"-2,99990272521973","3,7166576385498","2,49182438850403","0,6999608","9,68184089660645","2,676572",,,"-0,000275611877441406",
12289,"1054506,9054","05-20-2018 20:55:38,250","960,0001",17,100,"-2,99986457824707","3,6849479675293","2,49182438850403","0,7999515","9,68184089660645","3,046587",,,"-0,000274658203125",
12290,"1054626,9067","05-20-2018 20:57:38,251","1080,0014",17,100,"-2,99986839294434","3,65527248382568","2,49182438850403","0,8999421","9,68184089660645","3,41356",,,"-0,000233650207519531",
12291,"1054746,9074","05-20-2018 20:59:38,252","1200,0021",17,100,"-2,99979305267334","3,62448596954346","2,49182438850403","0,9999269","9,68184089660645","3,777516",,,"-0,000247955322265625",
12292,"1054866,9058","05-20-2018 21:01:38,250","1320,0005",17,100,"-2,99980735778809","3,59032154083252","2,49182438850403","1,099922","9,68184089660645","4,138269",,,"-0,000278472900390625",
12293,"1054986,909","05-20-2018 21:03:38,253","1440,0037",17,100,"-2,99982643127441","3,55265235900879","2,49182438850403","1,199913","9,68184089660645","4,495413",,,"-0,00031280517578125",
12294,"1055106,9068","05-20-2018 21:05:38,251","1560,0015",17,100,"-2,99984741210938","3,51299476623535","2,49182438850403","1,299903","9,68184089660645","4,848668",,,"-0,000311851501464844",
12295,"1055226,9066","05-20-2018 21:07:38,251","1680,0013",17,100,"-3,00016593933105","3,47413444519043","2,49182438850403","1,399899","9,68184089660645","5,197989",,,"-0,000346183776855469",
12296,"1055346,9065","05-20-2018 21:09:38,251","1800,0012",17,100,"-2,99981212615967","3,43934726715088","2,49182438850403","1,499893","9,68184089660645","5,543604",,,"-0,000288963317871094",
12297,"1055466,9094","05-20-2018 21:11:38,254","1920,0041",17,100,"-2,99979972839355","3,40896797180176","2,49182438850403","1,599885","9,68184089660645","5,885962",,,"-0,000195503234863281",
12298,"1055586,9086","05-20-2018 21:13:38,253","2040,0033",17,100,"-3,0001745223999","3,38137245178223","2,49182438850403","1,699872","9,68184089660645","6,225419",,,"-0,000255584716796875",
12299,"1055706,9074","05-20-2018 21:15:38,252","2160,0021",17,100,"-2,99981594085693","3,35433197021484","2,49182438850403","1,799872","9,68184089660645","6,562211",,,"-0,000248908996582031",
12300,"1055826,9064","05-20-2018 21:17:38,251","2280,0011",17,100,"-2,99981784820557","3,32512760162354","2,49182438850403","1,899858","9,68184089660645","6,896168",,,"-0,000262260437011719",
12301,"1055946,9078","05-20-2018 21:19:38,252","2400,0025",17,100,"-2,99985027313232","3,29305839538574","2,49182438850403","1,999851","9,68184089660645","7,227062",,,"-0,000272750854492188",
12302,"1056066,9079","05-20-2018 21:21:38,252","2520,0026",17,100,"-2,99988746643066","3,25839424133301","2,49182438850403","2,099834","9,68184089660645","7,554646",,,"-0,000313758850097656",
12303,"1056186,9077","05-20-2018 21:23:38,252","2640,0024",17,100,"-2,99989414215088","3,21178436279297","2,49182438850403","2,199827","9,68184089660645","7,878267",,,"-0,000471115112304688",
12304,"1056306,9096","05-20-2018 21:25:38,254","2760,0043",17,100,"-2,99989223480225","3,12085819244385","2,49182438850403","2,299827","9,68184089660645","8,195692",,,"-0,00129413604736328",
12305,"1056426,9054","05-20-2018 21:27:38,250","2880,0001",17,100,"-2,99988746643066","2,91812038421631","2,49182438850403","2,399815","9,68184089660645","8,498405",,,"-0,00220775604248047",
12306,"1056535,3265","05-20-2018 21:29:26,671","2988,4212",17,100,"-2,99988174438477","1,99995040893555","2,49182438850403","2,490154","9,68184089660645","8,739639",,,"-0,000185167164138951",
12307,"1056535,286764","05-20-2018 21:29:26,689","0,0055",18,101,"-3,00004577636719","1,99801158905029",0,"0,000002250034",0,"0,000004495594",,,"-0,000184825778776935",
12308,"1056655,283364","05-20-2018 21:31:26,713","120,002",14,101,"1,50003623962402","3,24746131896973","0,0499953031539917","0,00002208242","0,151268795132637","0,00004410927",,,"0,00205421447753906",
12309,"1056775,282264","05-20-2018 21:33:26,712","240,0009",14,101,"1,49998092651367","3,41790294647217","0,0999905988574028","0,00002208242","0,31835874915123","0,00004410927",,,"0,00104808807373047",
12310,"1056895,283064","05-20-2018 21:35:26,713","360,0017",14,101,"1,50005722045898","3,50369834899902","0,149986073374748","0,00002208242","0,491662263870239","0,00004410927",,,"0,000502586364746094",
12311,"1057015,284164","05-20-2018 21:37:26,714","480,0028",14,101,"1,50000190734863","3,55150508880615","0,199985101819038","0,00002208242","0,668151915073395","0,00004410927",,,"0,000267982482910156",
12312,"1057135,282564","05-20-2018 21:39:26,712","600,0012",14,101,"1,50006675720215","3,57168579101563","0,249979987740517","0,00002208242","0,846249520778656","0,00004410927",,,"0,000109672546386719",
12313,"1057255,281464","05-20-2018 21:41:26,711","720,0001",14,101,"1,50002479553223","3,58887386322022","0,299977898597717","0,00002208242","1,02526092529297","0,00004410927",,,"0,000141143798828125",
12314,"1057375,285464","05-20-2018 21:43:26,715","840,0041",14,101,"1,50006103515625","3,60550880432129","0,349977970123291","0,00002208242","1,20512223243713","0,00004410927",,,"0,000143051147460938",
12315,"1057495,283564","05-20-2018 21:45:26,713","960,0022",14,101,"1,50005340576172","3,62283039093018","0,399973303079605","0,00002208242","1,38580715656281","0,00004410927",,,"0,000139236450195313",
12316,"1057615,283264","05-20-2018 21:47:26,713","1080,0019",14,101,"1,50010681152344","3,64340877532959","0,449971705675125","0,00002208242","1,56744170188904","0,00004410927",,,"0,000203132629394531",
12317,"1057735,283364","05-20-2018 21:49:26,713","1200,002",14,101,"1,50009727478027","3,66597557067871","0,49997141957283","0,00002208242","1,7501767873764","0,00004410927",,,"0,000217437744140625",
12318,"1057855,282864","05-20-2018 21:51:26,713","1320,0015",14,101,"1,50003242492676","3,6875","0,549969851970673","0,00002208242","1,93400704860687","0,00004410927",,,"0,000182151794433594",
12319,"1057975,283864","05-20-2018 21:53:26,714","1440,0025",14,101,"1,50009155273438","3,70714664459229","0,599968194961548","0,00002208242","2,11888384819031","0,00004410927",,,"0,000126838684082031",
12320,"1058095,282564","05-20-2018 21:55:26,712","1560,0012",14,101,"1,50009346008301","3,72318077087402","0,649964869022369","0,00002208242","2,3046407699585","0,00004410927",,,"0,000120162963867188",
12321,"1058215,284964","05-20-2018 21:57:26,715","1680,0036",14,101,"1,50012588500977","3,73606967926025","0,699962258338928","0,00002208242","2,49112558364868","0,00004410927",,,"0,000112533569335938",
12322,"1058335,282064","05-20-2018 21:59:26,712","1800,0007",14,101,"1,50012588500977","3,74739074707031","0,749964535236359","0,00002208242","2,6782214641571","0,00004410927",,,"4,10079956054688E-05",
12323,"1058455,282664","05-20-2018 22:01:26,712","1920,0013",14,101,"1,50001907348633","3,75887775421143","0,799962937831879","0,00002208242","2,86586976051331","0,00004410927",,,"0,000108718872070313",
12324,"1058575,284264","05-20-2018 22:03:26,714","2040,0029",14,101,"1,50007247924805","3,77112102508545","0,849959850311279","0,00002208242","3,05410528182983","0,00004410927",,,"0,000164985656738281",
12325,"1058695,281464","05-20-2018 22:05:26,711","2160,0001",14,101,"1,50005149841309","3,78446578979492","0,899959802627564","0,00002208242","3,24299049377441","0,00004410927",,,"0,000100135803222656",
12326,"1058815,284764","05-20-2018 22:07:26,715","2280,0034",14,101,"1,50003242492676","3,79899406433105","0,949957251548767","0,00002208242","3,43256092071533","0,00004410927",,,"0,000128746032714844",
12327,"1058935,281864","05-20-2018 22:09:26,712","2400,0005",14,101,"1,50006866455078","3,8148889541626","0,999957203865051","0,00002208242","3,62290191650391","0,00004410927",,,"0,000128746032714844",
12328,"1059055,281864","05-20-2018 22:11:26,712","2520,0005",14,101,"1,50005149841309","3,83237552642822","1,04995560646057","0,00002208242","3,81407141685486","0,00004410927",,,"0,000169754028320313",
12329,"1059175,281464","05-20-2018 22:13:26,711","2640,0001",14,101,"1,50004005432129","3,85103034973145","1,09995400905609","0,00002208242","4,00614500045776","0,00004410927",,,"0,000162124633789063",
12330,"1059295,282864","05-20-2018 22:15:26,713","2760,0015",14,101,"1,50004196166992","3,87061500549316","1,14995431900024","0,00002208242","4,19918584823608","0,00004410927",,,"0,000151634216308594",
12331,"1059415,284464","05-20-2018 22:17:26,714","2880,0031",14,101,"1,50003051757813","3,89060211181641","1,19995057582855","0,00002208242","4,39320135116577","0,00004410927",,,"0,000157356262207031",
12332,"1059535,284064","05-20-2018 22:19:26,714","3000,0027",14,101,"1,50002098083496","3,91039180755615","1,24995124340057","0,00002208242","4,5882306098938","0,00004410927",,,"0,000159263610839844",
12333,"1059655,283064","05-20-2018 22:21:26,713","3120,0017",14,101,"1,50003051757813","3,929518699646","1,29994976520538","0,00002208242","4,78422737121582","0,00004410927",,,"0,000189781188964844",
12334,"1059775,282164","05-20-2018 22:23:26,712","3240,0008",14,101,"1,50004196166992","3,94761943817139","1,34994471073151","0,00002208242","4,98114109039307","0,00004410927",,,"0,000169754028320313",
12335,"1059895,285364","05-20-2018 22:25:26,715","3360,004",14,101,"1,50002670288086","3,96474742889404","1,39994597434998","0,00002208242","5,17895936965942","0,00004410927",,,"0,000124931335449219",
12336,"1060015,285164","05-20-2018 22:27:26,715","3480,0038",14,101,"1,50002479553223","3,98120212554932","1,44994020462036","0,00002208242","5,37758731842041","0,00004410927",,,"0,000141143798828125",
12337,"1060135,281564","05-20-2018 22:29:26,711","3600,0002",14,101,"1,50002861022949","3,9970874786377","1,49993848800659","0,00002208242","5,57703971862793","0,00004410927",,,"0,000127792358398438",
12338,"1060255,282864","05-20-2018 22:31:26,713","3720,0015",14,101,"1,49996185302734","4,0122766494751","1,54993903636932","0,00002208242","5,77727794647217","0,00004410927",,,"0,000123977661132813",
12339,"1060375,285464","05-20-2018 22:33:26,715","3840,0041",14,101,"1,50003623962402","4,02708244323731","1,5999356508255","0,00002208242","5,97824811935425","0,00004410927",,,"0,000125885009765625",
12340,"1060495,282564","05-20-2018 22:35:26,712","3960,0012",14,101,"1,50002479553223","4,04213333129883","1,64993059635162","0,00002208242","6,17995500564575","0,00004410927",,,"0,000116348266601563",
12341,"1060615,284264","05-20-2018 22:37:26,714","4080,0029",14,101,"1,50004196166992","4,05794334411621","1,69993257522583","0,00002208242","6,38246059417725","0,00004410927",,,"0,000169754028320313",
12342,"1060735,282864","05-20-2018 22:39:26,713","4200,0015",14,101,"1,49998474121094","4,07497882843018","1,74992883205414","0,00002208242","6,5857629776001","0,00004410927",,,"0,000149726867675781",
12343,"1060855,284964","05-20-2018 22:41:26,715","4320,0036",14,101,"1,50006294250488","4,09345149993897","1,79992949962616","0,00002208242","6,78997087478638","0,00004410927",,,"0,000154495239257813",
12344,"1060975,284464","05-20-2018 22:43:26,714","4440,0031",14,101,"1,5000114440918","4,1132230758667","1,84992682933807","0,00002208242","6,99512195587158","0,00004410927",,,"0,000163078308105469",
12345,"1061095,281564","05-20-2018 22:45:26,711","4560,0002",14,101,"1,50003242492676","4,13390254974365","1,89992523193359","0,00002208242","7,20129156112671","0,00004410927",,,"0,000148773193359375",
12346,"1061215,281964","05-20-2018 22:47:26,712","4680,0006",14,101,"1,50007057189941","4,15469360351563","1,94992196559906","0,00002208242","7,40849542617798","0,00004410927",,,"0,000177383422851563",
12347,"1061335,283564","05-20-2018 22:49:26,713","4800,0022",14,101,"1,50004768371582","4,17452335357666","1,99992167949677","0,00002208242","7,61673021316528","0,00004410927",,,"0,0001983642578125",
12348,"1061455,282464","05-20-2018 22:51:26,712","4920,0011",14,101,"1,50006484985352","4,19194793701172","2,04991722106934","0,00002208242","7,82588624954224","0,00004410927",,,"0,000158309936523438",
12349,"1061523,179264","05-20-2018 22:52:34,609","4987,8979",14,101,"1,50002861022949","4,20000076293945","2,07820820808411","0,00002208242","7,9445972442627","0,00004410927",,,"0,000103868648460957",
12350,"1061643,229824","05-20-2018 22:54:34,635","120,0034",15,101,"1,37296867370605","4,2003870010376","2,12594437599182","0,00002208242","8,14510822296143","0,00004410927",,,"7,62939453125E-06",
12351,"1061763,226824","05-20-2018 22:56:34,632","240,0004",15,101,"1,28492164611816","4,20038223266602","2,17018723487854","0,00002208242","8,33094501495361","0,00004410927",,,"9,5367431640625E-06",
12352,"1061883,229124","05-20-2018 22:58:34,634","360,0027",15,101,"1,20590019226074","4,20037174224854","2,21168923377991","0,00002208242","8,50527000427246","0,00004410927",,,"-2,6702880859375E-05",
12353,"1062003,227724","05-20-2018 23:00:34,632","480,0013",15,101,"1,12663650512695","4,20035934448242","2,25056886672974","0,00002208242","8,66857814788818","0,00004410927",,,"-5,14984130859375E-05",
12354,"1062123,228724","05-20-2018 23:02:34,633","600,0023",15,101,"1,04493141174316","4,20040702819824","2,28677415847778","0,00002208242","8,82065486907959","0,00004410927",,,"2,95639038085938E-05",
12355,"1062243,228424","05-20-2018 23:04:34,633","720,002",15,101,"0,95869255065918","4,20039558410645","2,32017803192139","0,00002208242","8,96096420288086","0,00004410927",,,"4,76837158203125E-05",
12356,"1062363,228624","05-20-2018 23:06:34,633","840,0022",15,101,"0,868927001953125","4,20037269592285","2,35065102577209","0,00002208242","9,08896255493164","0,00004410927",,,"1,43051147460938E-05",
12357,"1062483,227924","05-20-2018 23:08:34,633","960,0015",15,101,"0,776981353759766","4,20038795471191","2,37808012962341","0,00002208242","9,20417594909668","0,00004410927",,,"4,76837158203125E-06",
12358,"1062603,229324","05-20-2018 23:10:34,634","1080,0029",15,101,"0,684408187866211","4,20037460327148","2,40242552757263","0,00002208242","9,30643558502197","0,00004410927",,,"9,5367431640625E-07",
12359,"1062723,228124","05-20-2018 23:12:34,633","1200,0017",15,101,"0,595157623291016","4,20040798187256","2,42373299598694","0,00002208242","9,39593410491943","0,00004410927",,,"-1,71661376953125E-05",
12360,"1062843,229524","05-20-2018 23:14:34,634","1320,0031",15,101,"0,510906219482422","4,2003812789917","2,44214630126953","0,00002208242","9,47327709197998","0,00004410927",,,"1,71661376953125E-05",
12361,"1062963,229024","05-20-2018 23:16:34,634","1440,0026",15,101,"0,435243606567383","4,20038795471191","2,4578857421875","0,00002208242","9,53938865661621","0,00004410927",,,"1,81198120117188E-05",
12362,"1063083,229324","05-20-2018 23:18:34,634","1560,0029",15,101,"0,367376327514648","4,20039653778076","2,47123265266418","0,00002208242","9,59545230865479","0,00004410927",,,"4,00543212890625E-05",
12363,"1063203,226924","05-20-2018 23:20:34,632","1680,0005",15,101,"0,309181213378906","4,20039558410645","2,4824857711792","0,00002208242","9,64271926879883","0,00004410927",,,"2,19345092773438E-05",
12364,"1063323,228824","05-20-2018 23:22:34,633","1800,0024",15,101,"0,259576797485352","4,20035171508789","2,49194526672363","0,00002208242","9,68245220184326","0,00004410927",,,"-6,00814819335938E-05",
12365,"1063323,233424","05-20-2018 23:22:34,638","1800,007",15,101,"0,259576797485352","4,20035171508789","2,49194526672363","0,00002208242","9,68245220184326","0,00004410927",,,"-6,00811748807086E-05",
12366,"1063923,2391","05-20-2018 23:32:34,693","600,0009",16,101,0,"4,16458702087402","2,49194526672363","0,00002208242","9,68245220184326","0,00004410927",,,"-2,00271606445313E-05",
12367,"1063923,2468","05-20-2018 23:32:34,700","600,0086",16,101,0,"4,16459369659424","2,49194526672363","0,00002208242","9,68245220184326","0,00004410927",,,"-2,00382882807731E-05",
12368,"1064043,355952","05-20-2018 23:34:34,797","120,0046",17,101,"-2,9999885559082","3,88033485412598","2,49194526672363","0,1000136","9,68245220184326","0,3899891",,,"-0,000193595886230469",
12369,"1064163,352452","05-20-2018 23:36:34,794","240,0011",17,101,"-2,9999361038208","3,86272525787354","2,49194526672363","0,1999999","9,68245220184326","0,7770405",,,"-0,000118255615234375",
12370,"1064283,352252","05-20-2018 23:38:34,793","360,0009",17,101,"-2,99999523162842","3,84512424468994","2,49194526672363","0,3000016","9,68245220184326","1,162476",,,"-0,000192642211914063",
12371,"1064403,353652","05-20-2018 23:40:34,795","480,0023",17,101,"-2,9999828338623","3,82097625732422","2,49194526672363","0,3999904","9,68245220184326","1,545809",,,"-0,000266075134277344",
12372,"1064523,352752","05-20-2018 23:42:34,794","600,0014",17,101,"-2,99992561340332","3,78876113891602","2,49194526672363","0,4999906","9,68245220184326","1,926355",,,"-0,000357627868652344",
12373,"1064643,352552","05-20-2018 23:44:34,794","720,0012",17,101,"-2,99996757507324","3,75217628479004","2,49194526672363","0,5999829","9,68245220184326","2,303384",,,"-0,000299453735351563",
12374,"1064763,352552","05-20-2018 23:46:34,794","840,0012",17,101,"-2,9999828338623","3,71683883666992","2,49194526672363","0,699967","9,68245220184326","2,676748",,,"-0,000278472900390625",
12375,"1064883,353652","05-20-2018 23:48:34,795","960,0023",17,101,"-2,99996376037598","3,68508434295654","2,49194526672363","0,7999686","9,68245220184326","3,046822",,,"-0,000286102294921875",
12376,"1065003,352252","05-20-2018 23:50:34,793","1080,0009",17,101,"-2,99991130828857","3,65549087524414","2,49194526672363","0,8999643","9,68245220184326","3,413832",,,"-0,000230789184570313",
12377,"1065123,351652","05-20-2018 23:52:34,793","1200,0003",17,101,"-2,99994659423828","3,62467575073242","2,49194526672363","0,9999489","9,68245220184326","3,777804",,,"-0,000253677368164063",
12378,"1065243,354652","05-20-2018 23:54:34,796","1320,0033",17,101,"-2,9999532699585","3,59048271179199","2,49194526672363","1,099947","9,68245220184326","4,13859",,,"-0,000288009643554688",
12379,"1065363,353052","05-20-2018 23:56:34,794","1440,0017",17,101,"-2,99994850158691","3,55290985107422","2,49194526672363","1,199933","9,68245220184326","4,495734",,,"-0,000322341918945313",
12380,"1065483,353852","05-20-2018 23:58:34,795","1560,0025",17,101,"-2,99995517730713","3,51317882537842","2,49194526672363","1,299929","9,68245220184326","4,849031",,,"-0,000370025634765625",
12381,"1065603,351752","05-21-2018 00:00:34,793","1680,0004",17,101,"-2,99998474121094","3,47432231903076","2,49194526672363","1,399919","9,68245220184326","5,19835",,,"-0,000355720520019531",
12382,"1065723,351452","05-21-2018 00:02:34,793","1800,0001",17,101,"-3,00000381469727","3,43948268890381","2,49194526672363","1,499906","9,68245220184326","5,543962",,,"-0,000308036804199219",
12383,"1065843,352952","05-21-2018 00:04:34,794","1920,0016",17,101,"-2,99994850158691","3,40908050537109","2,49194526672363","1,599898","9,68245220184326","5,886333",,,"-0,000247955322265625",
12384,"1065963,352652","05-21-2018 00:06:34,794","2040,0013",17,101,"-2,99996376037598","3,38151836395264","2,49194526672363","1,69989","9,68245220184326","6,225823",,,"-0,00019073486328125",
12385,"1066083,353652","05-21-2018 00:08:34,795","2160,0023",17,101,"-2,99992561340332","3,35448551177979","2,49194526672363","1,799879","9,68245220184326","6,562588",,,"-0,000224113464355469",
12386,"1066203,351452","05-21-2018 00:10:34,793","2280,0001",17,101,"-2,99989795684814","3,32532501220703","2,49194526672363","1,899874","9,68245220184326","6,896591",,,"-0,00028228759765625",
12387,"1066323,351552","05-21-2018 00:12:34,793","2400,0002",17,101,"-2,99992561340332","3,2932071685791","2,49194526672363","1,999864","9,68245220184326","7,227486",,,"-0,000268936157226563",
12388,"1066443,352852","05-21-2018 00:14:34,794","2520,0015",17,101,"-2,99995899200439","3,25854587554932","2,49194526672363","2,099863","9,68245220184326","7,555139",,,"-0,00034332275390625",
12389,"1066563,354452","05-21-2018 00:16:34,796","2640,0031",17,101,"-2,99992561340332","3,21197986602783","2,49194526672363","2,19985","9,68245220184326","7,878757",,,"-0,000469207763671875",
12390,"1066683,355052","05-21-2018 00:18:34,796","2760,0037",17,101,"-2,99997425079346","3,12121391296387","2,49194526672363","2,299842","9,68245220184326","8,196182",,,"-0,00127601623535156",
12391,"1066803,356152","05-21-2018 00:20:34,797","2880,0048",17,101,"-2,99986267089844","2,91852855682373","2,49194526672363","2,399837","9,68245220184326","8,498958",,,"-0,00213813781738281",
12392,"1066911,894652","05-21-2018 00:22:23,336","2988,5433",17,101,"-2,99989414215088","1,99956130981445","2,49194526672363","2,490276","9,68245220184326","8,740495",,,"-0,000132492176627057",
12393,"1066911,861488","05-21-2018 00:22:23,352","0,0033",18,102,"-2,9997444152832","1,99757385253906",0,"0,000001916503",0,"0,000003828356",,,"-0,000132194670260043",
12394,"1067031,99066","05-21-2018 00:24:23,376","120,0012",14,102,"1,49996376037598","3,24742126464844","0,049994483590126","0,00002091661","0,15126296877861","0,00004177422",,,"0,00208568572998047",
12395,"1067151,98976","05-21-2018 00:26:23,375","240,0003",14,102,"1,50002479553223","3,41791343688965","0,0999911427497864","0,00002091661","0,318355917930603","0,00004177422",,,"0,00103378295898438",
12396,"1067271,99016","05-21-2018 00:28:23,375","360,0007",14,102,"1,50001907348633","3,50371074676514","0,149988144636154","0,00002091661","0,491664469242096","0,00004177422",,,"0,000506401062011719",
12397,"1067391,99186","05-21-2018 00:30:23,377","480,0024",14,102,"1,50005912780762","3,55150985717773","0,199982404708862","0,00002091661","0,66813850402832","0,00004177422",,,"0,000250816345214844",
12398,"1067511,99156","05-21-2018 00:32:23,377","600,0021",14,102,"1,50003051757813","3,57167911529541","0,249979466199875","0,00002091661","0,84624320268631","0,00004177422",,,"0,000164985656738281",
12399,"1067631,98976","05-21-2018 00:34:23,375","720,0003",14,102,"1,50010108947754","3,58887100219727","0,299976348876953","0,00002091661","1,02525007724762","0,00004177422",,,"0,000166893005371094",
