Data_Point,Date_Time,Test_Time(s),Step_Time(s),Step_Index,Cycle_Index,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm),dV/dt(V/s),dI/dt(A/s),Aux_Temperature_1,Aux_Temperature_2
7805,"08-30-2018 15:55:07,342","538395,367516","2853,6242",17,52,"1,99916315078735","-2,99987030029297","2,37882089614868","2,377856","9,26631832122803","8,336543",,,"-0,000484020938808954",,"38,6044883728027","34,8783760070801"
7806,"08-30-2018 15:55:07,358","538395,446","0,0032",18,53,"1,99670553207397","-2,99986267089844",0,"0,000001916578",0,"0,000003826843",,,"-0,000483663496230956",,"38,6044273213792","34,8783760070801"
7807,"08-30-2018 15:57:07,382","538515,4456","120,0026",14,53,"3,26549291610718","1,50002670288086","0,0499957986176014","0,00001274918","0,151921674609184","0,0000254517",,,"0,00218105316162109",,"38,14929","34,835994720459"
7808,"08-30-2018 15:59:07,387","538635,4503","240,0073",14,53,"3,43909406661987","1,49996948242188","0,0999956279993057","0,00001274918","0,320013821125031","0,0000254517",,,"0,00107574462890625",,"37,4000917107332","34,8521690368652"
7809,"08-30-2018 16:01:07,383","538755,446","360,003",14,53,"3,53041315078735","1,49997901916504","0,149993360042572","0,00001274918","0,494518220424652","0,0000254517",,,"0,000553131103515625",,"36,938906639746","34,7668190002441"
7810,"08-30-2018 16:03:07,380","538875,4434","480,0004",14,53,"3,5720362663269","1,50003433227539","0,199991658329964","0,00001274918","0,67226380109787","0,0000254517",,,"0,000170707702636719",,"36,5736458662559","34,8076858520508"
7811,"08-30-2018 16:05:07,383","538995,4466","600,0036",14,53,"3,59047555923462","1,50001335144043","0,249988779425621","0,00001274918","0,851324141025543","0,0000254517",,,"0,000132560729980469",,"36,3250427246094","34,7189483642578"
7812,"08-30-2018 16:07:07,380","539115,4431","720,0001",14,53,"3,60804605484009","1,50003051757813","0,299989461898804","0,00001274918","1,03129243850708","0,0000254517",,,"9,34600830078125E-05",,"36,2555541992188","34,8475952148438"
7813,"08-30-2018 16:09:07,387","539235,4502","840,0072",14,53,"3,62531137466431","1,50002288818359","0,349993348121643","0,00001274918","1,21214091777802","0,0000254517",,,"0,000148773193359375",,"36,053882598877","34,7509536743164"
7814,"08-30-2018 16:11:07,381","539355,4442","960,0012",14,53,"3,64348936080933","1,50002479553223","0,399984955787659","0,00001274918","1,39382064342499","0,0000254517",,,"0,000188827514648438",,"35,934211730957","34,8137931823731"
7815,"08-30-2018 16:13:07,387","539475,4498","1080,0068",14,53,"3,66514921188355","1,49999237060547","0,449988156557083","0,00001274918","1,5765335559845","0,0000254517",,,"0,000211715698242188",,"35,848560333252","34,7817611694336"
7816,"08-30-2018 16:15:07,387","539595,4501","1200,0071",14,53,"3,68771028518677","1,50003051757813","0,499983191490173","0,00001274918","1,76034295558929","0,0000254517",,,"0,000176429748535156",,"35,7284622192383","34,7887725830078"
7817,"08-30-2018 16:17:07,384","539715,4469","1320,0039",14,53,"3,70961427688599","1,50003623962402","0,549986302852631","0,00001274918","1,94529318809509","0,0000254517",,,"0,000209808349609375",,"35,6655426025391","34,7680587768555"
7818,"08-30-2018 16:19:07,383","539835,4466","1440,0036",14,53,"3,72781991958618","1,50003242492676","0,599978089332581","0,00001274918","2,13121485710144","0,0000254517",,,"0,0001373291015625",,"35,6558494567871","34,7668685913086"
7819,"08-30-2018 16:21:07,384","539955,4472","1560,0042",14,53,"3,74302339553833","1,50004959106445","0,649976909160614","0,00001274918","2,31799721717834","0,0000254517",,,"8,10623168945313E-05",,"35,6153678894043","34,8585662841797"
7820,"08-30-2018 16:23:07,386","540075,4497","1680,0067",14,53,"3,75547742843628","1,50002670288086","0,699984848499298","0,00001274918","2,50549483299255","0,0000254517",,,"0,000119209289550781",,"35,5503082275391","34,8192329406738"
7821,"08-30-2018 16:25:07,384","540195,4468","1800,0038",14,53,"3,76784181594849","1,50003433227539","0,749985277652741","0,00001274918","2,6935772895813","0,0000254517",,,"0,000112533569335938",,"35,5861587524414","34,9128379821777"
7822,"08-30-2018 16:27:07,382","540315,4458","1920,0028",14,53,"3,78114557266235","1,50005531311035","0,799983501434326","0,00001274918","2,88229060173035","0,0000254517",,,"0,000150680541992188",,"35,6503257751465","34,7890701293945"
7823,"08-30-2018 16:29:07,382","540435,4448","2040,0018",14,53,"3,79569673538208","1,50005149841309","0,849985241889954","0,00001274918","3,07171201705933","0,0000254517",,,"0,0001220703125",,"35,6956672668457","34,7662048339844"
7824,"08-30-2018 16:31:07,381","540555,4445","2160,0015",14,53,"3,81166791915894","1,50003242492676","0,899982213973999","0,00001274918","3,26187825202942","0,0000254517",,,"0,000166893005371094",,"35,7722281771659","34,8686332702637"
7825,"08-30-2018 16:33:07,382","540675,4451","2280,0021",14,53,"3,82916784286499","1,50006103515625","0,949980199337006","0,00001274918","3,452885389328","0,0000254517",,,"0,000154495239257813",,"35,8229712379075","34,7531051635742"
7826,"08-30-2018 16:35:07,386","540795,4497","2400,0067",14,53,"3,8481183052063","1,50001335144043","0,999981641769409","0,00001274918","3,64481830596924","0,0000254517",,,"0,000161170959472656",,"35,9025268554688","34,80615234375"
7827,"08-30-2018 16:37:07,386","540915,4493","2520,0063",14,53,"3,8681206703186","1,50004386901855","1,04997611045837","0,00001274918","3,83769989013672","0,0000254517",,,"0,000188827514648438",,"35,9940528869629","34,8396682739258"
7828,"08-30-2018 16:39:07,386","541035,4492","2640,0062",14,53,"3,88869333267212","1,50006103515625","1,09998047351837","0,00001274918","4,03163576126099","0,0000254517",,,"0,000165939331054688",,"36,0575217671776","34,8119087219238"
7829,"08-30-2018 16:41:07,384","541155,4468","2760,0038",14,53,"3,90916585922241","1,50003433227539","1,14997470378876","0,00001274918","4,22656202316284","0,0000254517",,,"0,00017547607421875",,"36,030464142021","34,7213668823242"
7830,"08-30-2018 16:43:07,385","541275,448","2880,005",14,53,"3,92911291122437","1,50005149841309","1,19997251033783","0,00001274918","4,42251443862915","0,0000254517",,,"0,000182151794433594",,"36,1298370361328","34,6939582824707"
7831,"08-30-2018 16:45:07,385","541395,448","3000,005",14,53,"3,94776773452759","1,49996948242188","1,2499703168869","0,00001274918","4,61943340301514","0,0000254517",,,"0,000168800354003906",,"36,1018944019476","34,8171119689941"
7832,"08-30-2018 16:47:07,382","541515,4452","3120,0022",14,53,"3,96519422531128","1,50001525878906","1,29996812343597","0,00001274918","4,81725454330444","0,0000254517",,,"0,000146865844726563",,"36,07666015625","34,7683525085449"
7833,"08-30-2018 16:49:07,384","541635,4474","3240,0044",14,53,"3,98152303695679","1,49998664855957","1,34996974468231","0,00001274918","5,01593112945557","0,0000254517",,,"0,000127792358398438",,"36,1149749436575","34,7591857910156"
7834,"08-30-2018 16:51:07,382","541755,4456","3360,0026",14,53,"3,99706792831421","1,50004196166992","1,39996838569641","0,00001274918","5,21539258956909","0,0000254517",,,"0,000115394592285156",,"36,0857963562012","34,7890701293945"
7835,"08-30-2018 16:53:07,380","541875,443",3480,14,53,"4,01225996017456","1,49999809265137","1,44996511936188","0,00001274918","5,41561365127564","0,0000254517",,,"0,0001678466796875",,"36,0678596646058","34,8027954101563"
7836,"08-30-2018 16:55:07,381","541995,4444","3600,0014",14,53,"4,02743768692017","1,50000953674316","1,49996185302734","0,00001274918","5,61659240722656","0,0000254517",,,"0,000112533569335938",,"36,0557022094727","34,7247428894043"
7837,"08-30-2018 16:57:07,383","542115,4459","3720,0029",14,53,"4,04285287857056","1,49997901916504","1,54996132850647","0,00001274918","5,81834650039673","0,0000254517",,,"0,000144004821777344",,"36,0137825012207","34,7442588806152"
7838,"08-30-2018 16:59:07,383","542235,4463","3840,0033",14,53,"4,05885362625122","1,49999237060547","1,59996163845062","0,00001274918","6,02088594436646","0,0000254517",,,"0,000208854675292969",,"35,9256554384292","34,7485389709473"
7839,"08-30-2018 17:01:07,384","542355,4477","3960,0047",14,53,"4,07595872879028","1,50002479553223","1,64995872974396","0,00001274918","6,22423887252808","0,0000254517",,,"0,000173568725585938",,"35,8634338378906","34,7747573852539"
7840,"08-30-2018 17:03:07,384","542475,4468","4080,0038",14,53,"4,09448289871216","1,5000114440918","1,69996130466461","0,00001274918","6,4285044670105","0,0000254517",,,"0,00012969970703125",,"35,7967224121094","34,7537803649902"
7841,"08-30-2018 17:05:07,383","542595,4465","4200,0035",14,53,"4,11444330215454","1,50003433227539","1,74995565414429","0,00001274918","6,6336989402771","0,0000254517",,,"0,000185966491699219",,"35,7534332636134","34,7758827209473"
7842,"08-30-2018 17:07:07,382","542715,4455","4320,0025",14,53,"4,1354775428772","1,50000762939453","1,79995381832123","0,00001274918","6,83993721008301","0,0000254517",,,"0,000177383422851563",,"35,6972962254338","34,7177963256836"
7843,"08-30-2018 17:09:07,381","542835,4446","4440,0016",14,53,"4,15693998336792","1,50003242492676","1,84994649887085","0,00001274918","7,04721832275391","0,0000254517",,,"0,000184059143066406",,"35,6881714771785","34,7207336425781"
7844,"08-30-2018 17:11:07,385","542955,4479","4560,0049",14,53,"4,17771863937378","1,50003242492676","1,89994966983795","0,00001274918","7,25560283660889","0,0000254517",,,"0,000204086303710938",,"35,7068710327148","34,6726837158203"
7845,"08-30-2018 17:13:07,382","543075,4451","4680,0021",14,53,"4,19640207290649","1,50005912780762","1,94994688034058","0,00001274918","7,46495723724365","0,0000254517",,,"0,000164031982421875",,"35,7114257774543","34,7049980163574"
7846,"08-30-2018 17:13:33,232","543101,2952","4705,8522",14,53,"4,20000314712524","1,50000190734863","1,96071696281433","0,00001274918","7,51017189025879","0,0000254517",,,"0,000134626338537064",,"35,7148590087891","34,786979675293"
7847,"08-30-2018 17:15:33,257","543221,323716","120,0028",15,53,"4,20053339004517","1,34686279296875","2,00799918174744","0,00001274918","7,70878219604492","0,0000254517",,,"-1,9073486328125E-06",,"35,752986907959","34,7173614501953"
7848,"08-30-2018 17:17:33,255","543341,321916","240,001",15,53,"4,2004828453064","1,24901962280273","2,05117535591126","0,00001274918","7,89014387130737","0,0000254517",,,"2,47955322265625E-05",,"35,674674987793","34,7716827392578"
7849,"08-30-2018 17:19:33,255","543461,322316","360,0014",15,53,"4,20048475265503","1,16949462890625","2,09145712852478","0,00001274918","8,05934619903565","0,0000254517",,,"0,000030517578125",,"35,6719055175781","34,7754745483398"
7850,"08-30-2018 17:21:33,259","543581,326316","480,0054",15,53,"4,20048189163208","1,09403800964355","2,12917685508728","0,00001274918","8,21778774261475","0,0000254517",,,"-0,000030517578125",,"35,6045265197754","34,8427391052246"
7851,"08-30-2018 17:23:33,259","543701,325816","600,0049",15,53,"4,20049333572388","1,0189266204834","2,16439604759216","0,00001274918","8,36572551727295","0,0000254517",,,"1,9073486328125E-06",,"35,5641746520996","34,8030509948731"
7852,"08-30-2018 17:25:33,256","543821,323316","720,0024",15,53,"4,2004828453064","0,942188262939453","2,19708585739136","0,00001274918","8,50303840637207","0,0000254517",,,"-1,04904174804688E-05",,"35,474494934082","34,7836570739746"
7853,"08-30-2018 17:27:33,259","543941,325816","840,0049",15,53,"4,20050573348999","0,864053726196289","2,22719383239746","0,00001274918","8,62950611114502","0,0000254517",,,"5,91278076171875E-05",,"35,4319725036621","34,6783447265625"
7854,"08-30-2018 17:29:33,259","544061,326316","960,0054",15,53,"4,20048189163208","0,784563064575195","2,25466561317444","0,00001274918","8,74490070343018","0,0000254517",,,"1,23977661132813E-05",,"35,4375228881836","34,8184318542481"
7855,"08-30-2018 17:31:33,255","544181,321916","1080,001",15,53,"4,2004771232605","0,705642700195313","2,27949690818787","0,00001274918","8,84920406341553","0,0000254517",,,"2,86102294921875E-06",,"35,3749657198575","34,6956596374512"
7856,"08-30-2018 17:33:33,259","544301,325716","1200,0048",15,53,"4,20046854019165","0,628318786621094","2,3017201423645","0,00001274918","8,94255256652832","0,0000254517",,,"1,71661376953125E-05",,"35,353015970082","34,7831497192383"
7857,"08-30-2018 17:35:33,262","544421,328916","1320,008",15,53,"4,20047616958618","0,554361343383789","2,32142019271851","0,00001274918","9,02530193328857","0,0000254517",,,"-1,9073486328125E-05",,"35,2515335083008","34,7720489501953"
7858,"08-30-2018 17:37:33,256","544541,323216","1440,0023",15,53,"4,20051908493042","0,485574722290039","2,33873820304871","0,00001274918","9,09804630279541","0,0000254517",,,"3,814697265625E-06",,"35,2046623229981","34,8100814819336"
7859,"08-30-2018 17:39:33,262","544661,329316","1560,0084",15,53,"4,20045804977417","0,422653198242188","2,35385656356812","0,00001274918","9,16154956817627","0,0000254517",,,"3,52859497070313E-05",,"35,1516876662136","34,6824607849121"
7860,"08-30-2018 17:41:33,259","544781,325716","1680,0048",15,53,"4,20046281814575","0,366262435913086","2,36698961257935","0,00001274918","9,21671485900879","0,0000254517",,,"-2,57492065429688E-05",,"35,0720481872559","34,7056846618652"
7861,"08-30-2018 17:43:33,257","544901,323816","1800,0029",15,53,"4,2004828453064","0,316644668579102","2,37835788726807","0,00001274918","9,26446723937988","0,0000254517",,,"-2,19348568124885E-05",,"35,0164604187012","34,7354049682617"
7862,"08-30-2018 17:53:33,313","545501,36786","600,0024",16,53,"4,15444421768189",0,"2,37835788726807","0,00001274918","9,26446723937988","0,0000254517",,,"-2,86102294921875E-06",,"34,6977081298828","34,716667175293"
7863,"08-30-2018 17:53:33,316","545501,37066","600,0052",16,53,"4,1544451713562",0,"2,37835788726807","0,00001274918","9,26446723937988","0,0000254517",,,"-2,86391342003049E-06",,"34,6977190164631","34,7166599239846"
7864,"08-30-2018 17:55:33,410","545621,449044","120,0033",17,53,"3,85949945449829","-2,99998950958252","2,37835788726807","0,09999402","9,26446723937988","0,3874009",,,"-0,000126838684082031",,"35,16465","34,8958358764648"
7865,"08-30-2018 17:57:33,409","545741,448244","240,0025",17,53,"3,84388113021851","-2,99999904632568","2,37835788726807","0,1999887","9,26446723937988","0,7725416",,,"-0,00014495849609375",,"35,5590283334586","34,7994689941406"
7866,"08-30-2018 17:59:33,410","545861,448644","360,0029",17,53,"3,82528829574585","-3,00002479553223","2,37835788726807","0,2999953","9,26446723937988","1,156075",,,"-0,000191688537597656",,"35,9177545359857","34,8730239868164"
7867,"08-30-2018 18:01:33,409","545981,447644","480,0019",17,53,"3,79979944229126","-3,00001430511475","2,37835788726807","0,3999901","9,26446723937988","1,537369",,,"-0,0002593994140625",,"36,21551811231","34,7498893737793"
7868,"08-30-2018 18:03:33,410","546101,449244","600,0035",17,53,"3,76742601394653","-3,00000190734863","2,37835788726807","0,4999834","9,26446723937988","1,915749",,,"-0,000301361083984375",,"36,5004577636719","34,7309608459473"
7869,"08-30-2018 18:05:33,408","546221,446444","720,0007",17,53,"3,73215436935425","-3,00002479553223","2,37835788726807","0,5999796","9,26446723937988","2,29072",,,"-0,000301361083984375",,"36,662273272133","34,7953872680664"
7870,"08-30-2018 18:07:33,416","546341,454444","840,0087",17,53,"3,69837617874146","-3,00005722045898","2,37835788726807","0,6999933","9,26446723937988","2,662271",,,"-0,000269889831542969",,"36,7394864951464","34,7734756469727"
7871,"08-30-2018 18:09:33,413","546461,451644","960,0059",17,53,"3,66751432418823","-3,00008296966553","2,37835788726807","0,7999768","9,26446723937988","3,030486",,,"-0,000217437744140625",,"36,8393249511719","34,7931060791016"
7872,"08-30-2018 18:11:33,413","546581,451444","1080,0057",17,53,"3,6374831199646","-3,00010585784912","2,37835788726807","0,8999907","9,26446723937988","3,395795",,,"-0,000260353088378906",,"36,8811683654785","34,8605690002441"
7873,"08-30-2018 18:13:33,410","546701,449144","1200,0034",17,53,"3,60518884658813","-3,00007820129395","2,37835788726807","0,999981","9,26446723937988","3,757924",,,"-0,000348091125488281",,"36,9290924072266","34,8175926208496"
7874,"08-30-2018 18:15:33,411","546821,450244","1320,0045",17,53,"3,56906080245972","-3,00009346008301","2,37835788726807","1,099981","9,26446723937988","4,116673",,,"-0,000325202941894531",,"36,9674644470215","34,8000526428223"
7875,"08-30-2018 18:17:33,410","546941,449144","1440,0034",17,53,"3,52940034866333","-3,00007247924805","2,37835788726807","1,199972","9,26446723937988","4,471587",,,"-0,000368118286132813",,"37,0315437316895","34,8241500854492"
7876,"08-30-2018 18:19:33,410","547061,448944","1560,0032",17,53,"3,48830556869507","-3,00009536743164","2,37835788726807","1,299977","9,26446723937988","4,822486",,,"-0,000340461730957031",,"36,9352265206942","34,7606010437012"
7877,"08-30-2018 18:21:33,411","547181,449644","1680,0039",17,53,"3,4491457939148","-3,00004100799561","2,37835788726807","1,399973","9,26446723937988","5,169312",,,"-0,000317573547363281",,"36,9060212227662","34,7680015563965"
7878,"08-30-2018 18:23:33,413","547301,451844","1800,0061",17,53,"3,41454553604126","-3,00005340576172","2,37835788726807","1,499979","9,26446723937988","5,512477",,,"-0,000265121459960938",,"36,8510856628418","34,768424987793"
7879,"08-30-2018 18:25:33,408","547421,446844","1920,0011",17,53,"3,38406705856323","-3,00003051757813","2,37835788726807","1,59996","9,26446723937988","5,852315",,,"-0,000220298767089844",,"36,9182472229004","34,8148918151856"
7880,"08-30-2018 18:27:33,414","547541,452444","2040,0067",17,53,"3,35576868057251","-3,00005531311035","2,37835788726807","1,699966","9,26446723937988","6,189322",,,"-0,000244140625",,"37,0245704650879","34,7820053100586"
7881,"08-30-2018 18:29:33,409","547661,448244","2160,0025",17,53,"3,32688856124878","-3,00002479553223","2,37835788726807","1,799967","9,26446723937988","6,523474",,,"-0,000290870666503906",,"37,1840895277073","34,7254676818848"
7882,"08-30-2018 18:31:33,410","547781,448644","2280,0029",17,53,"3,29584360122681","-3,00002861022949","2,37835788726807","1,899964","9,26446723937988","6,854607",,,"-0,000265121459960938",,"37,4210201774336","34,7881317138672"
7883,"08-30-2018 18:33:33,408","547901,446844","2400,0011",17,53,"3,2619776725769","-3,00003528594971","2,37835788726807","1,999948","9,26446723937988","7,182516",,,"-0,000333786010742188",,"37,5289840698242","34,7061500549316"
7884,"08-30-2018 18:35:33,414","548021,452944","2520,0072",17,53,"3,21616697311401","-3,00004959106445","2,37835788726807","2,099956","9,26446723937988","7,506567",,,"-0,000474929809570313",,"37,6082038219263","34,748649597168"
7885,"08-30-2018 18:37:33,412","548141,450444","2640,0047",17,53,"3,13238668441772","-3,00005340576172","2,37835788726807","2,199952","9,26446723937988","7,824728",,,"-0,00127887725830078",,"37,8710746765137","34,767951965332"
7886,"08-30-2018 18:39:33,414","548261,452744","2760,007",17,53,"2,9119029045105","-3,0000057220459","2,37835788726807","2,299947","9,26446723937988","8,128126",,,"-0,00262546539306641",,"38,2211837768555","34,7815093994141"
7887,"08-30-2018 18:41:05,301","548353,339544","2851,8938",17,53,"1,99930429458618","-3,00000381469727","2,37835788726807","2,376523","9,26446723937988","8,332055",,,"-0,000546870451646807",,"38,5236889408045","34,710075378418"
7888,"08-30-2018 18:41:05,317","548353,379056","0,0032",18,54,"1,99674844741821","-3,00008296966553",0,0,0,0,,,"-0,000546506249404952",,"38,523633039455","34,7446746826172"
7889,"08-30-2018 18:43:05,344","548473,380956","120,0049",14,54,"3,26565027236938","1,50006294250488","0,0499937534332275","0,00001866502","0,151924028992653","0,0000372624",,,"0,00216865539550781",,"38,104222683272","34,7744979858398"
7890,"08-30-2018 18:45:05,344","548593,381556","240,0055",14,54,"3,43923234939575","1,50004386901855","0,0999970436096191","0,00001866502","0,320034265518189","0,0000372624",,,"0,00111484527587891",,"37,3940601586166","34,7578315734863"
7891,"08-30-2018 18:47:05,346","548713,383056","360,007",14,54,"3,53057718276978","1,50008201599121","0,149990990757942","0,00001866502","0,494532436132431","0,0000372624",,,"0,000565528869628906",,"36,8551163633464","34,8310203552246"
7892,"08-30-2018 18:49:05,345","548833,382256","480,0062",14,54,"3,57209444046021","1,50002479553223","0,199996903538704","0,00001866502","0,67231160402298","0,0000372624",,,"5,91278076171875E-05",,"36,5834452945746","34,7924346923828"
7893,"08-30-2018 18:51:05,346","548953,382756","600,0067",14,54,"3,59054708480835","1,50007057189941","0,249991536140442","0,00001866502","0,85136878490448","0,0000372624",,,"0,000121116638183594",,"36,3500584956548","34,7565307617188"
7894,"08-30-2018 18:53:05,343","549073,380056","720,004",14,54,"3,60819292068481","1,50007438659668","0,299994856119156","0,00001866502","1,03135216236115","0,0000372624",,,"0,000138282775878906",,"36,1938705444336","34,7744674682617"
7895,"08-30-2018 18:55:05,344","549193,380656","840,0046",14,54,"3,62542390823364","1,50007629394531","0,349996626377106","0,00001866502","1,21219861507416","0,0000372624",,,"0,000121116638183594",,"36,0773048400879","34,7630920410156"
7896,"08-30-2018 18:57:05,341","549313,378056","960,002",14,54,"3,64363527297974","1,50004768371582","0,39999657869339","0,00001866502","1,39391446113586","0,0000372624",,,"0,000194549560546875",,"35,9812736511231","34,7267189025879"
7897,"08-30-2018 18:59:05,344","549433,381056","1080,005",14,54,"3,66530275344849","1,50004577636719","0,44999885559082","0,00001866502","1,57663059234619","0,0000372624",,,"0,000224113464355469",,"35,8515586853027","34,754322052002"
7898,"08-30-2018 19:01:05,341","549553,378656","1200,0026",14,54,"3,68782472610474","1,50008010864258","0,499998390674591","0,00001866502","1,76046288013458","0,0000372624",,,"0,00017547607421875",,"35,742786498116","34,6824455261231"
7899,"08-30-2018 19:03:05,343","549673,380556","1320,0045",14,54,"3,70971441268921","1,50006103515625","0,549998044967651","0,00001866502","1,94540679454803","0,0000372624",,,"0,000200271606445313",,"35,6702651977539","34,7639656066895"
7900,"08-30-2018 19:05:05,340","549793,376656","1440,0006",14,54,"3,72798585891724","1,50002288818359","0,599995195865631","0,00001866502","2,13135433197022","0,0000372624",,,"0,000186920166015625",,"35,5715142119338","34,769214630127"
7901,"08-30-2018 19:07:05,340","549913,376856","1560,0008",14,54,"3,74314165115356","1,50003433227539","0,64999520778656","0,00001866502","2,3181471824646","0,0000372624",,,"0,000127792358398438",,"35,5461884578921","34,7801895141602"
7902,"08-30-2018 19:09:05,344","550033,381556","1680,0055",14,54,"3,7555832862854","1,50005912780762","0,699993968009949","0,00001866502","2,50561594963074","0,0000372624",,,"0,000126838684082031",,"35,5361557006836","34,8148002624512"
7903,"08-30-2018 19:11:05,341","550153,378456","1800,0024",14,54,"3,76799631118774","1,50003814697266","0,74999064207077","0,00001866502","2,69368982315063","0,0000372624",,,"9,5367431640625E-05",,"35,5112152099609","34,7617835998535"
7904,"08-30-2018 19:13:05,344","550273,381056","1920,005",14,54,"3,78124475479126","1,50005149841309","0,799987971782684","0,00001866502","2,88240575790405","0,0000372624",,,"0,000154495239257813",,"35,5659141084713","34,7626686096191"
7905,"08-30-2018 19:15:05,342","550393,379256","2040,0032",14,54,"3,79581022262573","1,50000381469727","0,849987328052521","0,00001866502","3,07182455062866","0,0000372624",,,"0,000113487243652344",,"35,6262549395341","34,7105102539063"
7906,"08-30-2018 19:17:05,340","550513,376756","2160,0007",14,54,"3,81182432174683","1,50004959106445","0,899980783462524","0,00001866502","3,26198434829712","0,0000372624",,,"0,000157356262207031",,"35,6708030700684","34,8257675170898"
7907,"08-30-2018 19:19:05,341","550633,378056","2280,002",14,54,"3,82937097549438","1,50007057189941","0,949984908103943","0,00001866502","3,45302319526672","0,0000372624",,,"0,000123023986816406",,"35,7359809875488","34,7631225585938"
7908,"08-30-2018 19:21:05,339","550753,376156","2400,0001",14,54,"3,84830045700073","1,50003814697266","0,999980688095093","0,00001866502","3,64494323730469","0,0000372624",,,"0,00016021728515625",,"35,7997550964356","34,7640075683594"
7909,"08-30-2018 19:23:05,343","550873,379756","2520,0037",14,54,"3,86832761764526","1,50004196166992","1,04997766017914","0,00001866502","3,8378438949585","0,0000372624",,,"0,000188827514648438",,"35,9365538410826","34,768367767334"
7910,"08-30-2018 19:25:05,342","550993,379256","2640,0032",14,54,"3,88887929916382","1,50001525878906","1,09997808933258","0,00001866502","4,03177547454834","0,0000372624",,,"0,000172615051269531",,"35,9225158691406","34,8144111633301"
7911,"08-30-2018 19:27:05,340","551113,377256","2760,0012",14,54,"3,90942811965942","1,50002861022949","1,14997279644012","0,00001866502","4,22671365737915","0,0000372624",,,"0,0001220703125",,"36,307387984932","34,9716644287109"
7912,"08-30-2018 19:29:05,343","551233,380056","2880,004",14,54,"3,92928743362427","1,50000381469727","1,19997775554657","0,00001866502","4,42270421981812","0,0000372624",,,"0,000166893005371094",,"36,5288162231445","35,1158294677734"
7913,"08-30-2018 19:31:05,344","551353,380656","3000,0046",14,54,"3,9480185508728","1,50005149841309","1,24997174739838","0,00001866502","4,61961841583252","0,0000372624",,,"0,000188827514648438",,"36,5776786397014","35,2064971923828"
7914,"08-30-2018 19:33:05,341","551473,378456","3120,0024",14,54,"3,96530675888062","1,50001907348633","1,29997110366821","0,00001866502","4,81745290756226","0,0000372624",,,"0,000170707702636719",,"36,5901107788086","35,3186454772949"
7915,"08-30-2018 19:35:05,341","551593,377856","3240,0018",14,54,"3,98160791397095","1,50002288818359","1,34996688365936","0,00001866502","5,01611232757568","0,0000372624",,,"9,63211059570313E-05",,"36,5389709898823","35,2116165161133"
7916,"08-30-2018 19:37:05,343","551713,380156","3360,0041",14,54,"3,99712038040161","1,50003433227539","1,39996385574341","0,00001866502","5,21557188034058","0,0000372624",,,"8,29696655273438E-05",,"36,5970878601074","35,3289909362793"
7917,"08-30-2018 19:39:05,341","551833,378356","3480,0023",14,54,"4,01236581802368","1,49999809265137","1,44996154308319","0,00001866502","5,41580152511597","0,0000372624",,,"0,000154495239257813",,"36,5103034973145","35,2354393005371"
7918,"08-30-2018 19:41:05,342","551953,378956","3600,0029",14,54,"4,02749395370483","1,5000114440918","1,49995911121368","0,00001866502","5,61678743362427","0,0000372624",,,"0,00014495849609375",,"36,4450988769531","35,2452278137207"
7919,"08-30-2018 19:43:05,344","552073,381156","3720,0051",14,54,"4,0428786277771","1,50002288818359","1,54996347427368","0,00001866502","5,81856346130371","0,0000372624",,,"0,000148773193359375",,"36,1686248779297","35,2079772949219"
7920,"08-30-2018 19:45:05,342","552193,379356","3840,0033",14,54,"4,05894422531128","1,50004768371582","1,59995973110199","0,00001866502","6,02109098434448","0,0000372624",,,"0,000152587890625",,"35,8951189413039","34,9873924255371"
7921,"08-30-2018 19:47:05,342","552313,379156","3960,0031",14,54,"4,07603693008423","1,50004577636719","1,64996469020844","0,00001866502","6,22447872161865","0,0000372624",,,"0,00017547607421875",,"35,7418785095215","34,869312286377"
7922,"08-30-2018 19:49:05,342","552433,379256","4080,0032",14,54,"4,09455728530884","1,50002861022949","1,6999591588974","0,00001866502","6,42871475219727","0,0000372624",,,"0,000189781188964844",,"35,6611022949219","34,6844596862793"
7923,"08-30-2018 19:51:05,342","552553,379456","4200,0034",14,54,"4,11450719833374","1,50005531311035","1,74995696544647","0,00001866502","6,6339259147644","0,0000372624",,,"0,00017547607421875",,"35,6714363098145","34,6734657287598"
7924,"08-30-2018 19:53:05,341","552673,378456","4320,0024",14,54,"4,13560056686401","1,50003433227539","1,79995369911194","0,00001866502","6,84016132354736","0,0000372624",,,"0,000222206115722656",,"35,6706542975267","34,6961326599121"
7925,"08-30-2018 19:55:05,342","552793,379256","4440,0032",14,54,"4,15697050094605","1,50004959106445","1,84995865821838","0,00001866502","7,04749631881714","0,0000372624",,,"0,000151634216308594",,"35,6978302001953","34,7124366760254"
7926,"08-30-2018 19:57:05,343","552913,379956","4560,0039",14,54,"4,17773294448853","1,50005912780762","1,89995741844177","0,00001866502","7,2558650970459","0,0000372624",,,"0,000112533569335938",,"35,68798828125","34,7115898132324"
7927,"08-30-2018 19:59:05,342","553033,378956","4680,0029",14,54,"4,19644021987915","1,50002288818359","1,94995748996735","0,00001866502","7,46523380279541","0,0000372624",,,"0,000123023986816406",,"35,6769714355469","34,678955078125"
